pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
1,signal_delay_1m_OW_transient_proxy,signal_delay_stress,22461759.761934772,21958279.50796425,0.0,503480.2539705205,1155698.9214718025,841878.2079699083,1.3727626045323547,21.791930764331518,282463193.4001076,42738033498.65092,14866483.863163559,2249370184.1395216,135.79184615696616,0.01,0.000160447491240986,-1877874.0044263788,-532264.9768015202,704650.3332677863,0.13973652154705227,791776,380,333.74986813698126,149.2494163943593,846332,846332,0,OW_transient_proxy
