pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
6,signal_delay_1m_OW_transient_proxy,signal_delay_stress,27120530.69705794,26488025.310547832,0.0,632505.3865101123,1204001.1504794469,792150.3142967636,1.519915006974789,24.12790273446177,380103003.57670337,62311276130.22284,17277409.253486518,2832330733.191948,226.5783820489935,0.01,0.00023979238099616835,-1221855.469605174,0.0,907609.813888741,0.12221098411970058,847503,440,402.27052301814103,181.15007284553394,944894,944894,0,OW_transient_proxy
