pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
2,signal_delay_1m_OW_transient_proxy,signal_delay_stress,30222863.452990737,29614863.687193103,0.0,607999.7657976393,1410231.6041520524,1044930.7734437537,1.349593331914597,21.424129963902445,388483982.1831503,49877819983.41291,18499237.246816684,2375134284.924424,179.86602168761584,0.010000000000000002,0.00019023356050138057,-1066492.926022634,-477817.29958089814,706808.4531878774,0.15550900704430615,865360,420,410.87633136628125,192.80437994992928,945501,945501,0,OW_transient_proxy
