target_impact_scale,0.005,0.01,0.02
0.1,3.652427371409998,3.644779310145399,3.644779310145399
0.25,9.762629260189447,9.732343814146766,9.732343814146766
0.5,18.72187564100788,18.70530327489109,18.70530327489109
1.0,32.38204037493895,32.39862178326616,32.39862178326616
