pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
7,signal_delay_1m_OW_transient_proxy,signal_delay_stress,52957247.65187914,52257476.68715728,0.0,699770.9647218644,2375339.84941624,1601638.8268752277,1.4830683482183626,23.54298016018278,450141394.4168128,78302802139.9635,20460972.473491486,3559218279.08925,230.51642469884342,0.01,0.0002404842566528473,-744204.7470316067,0.0,700780.2207593272,0.06276025875938568,852951,424,469.60609755434274,206.70650926693452,958551,958551,0,OW_transient_proxy
