pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
8,signal_delay_1m_OW_transient_proxy,signal_delay_stress,19998606.364023633,19478348.730553117,0.0,520257.633470522,973917.4365276557,592909.2605820803,1.642607901876125,26.075592059722887,270405468.7344128,36140097881.38768,13520273.436720636,1807004894.069384,148.08994228610396,0.01,0.0001697634754308903,-1050262.0231687278,-180609.6601553457,477504.422770976,0.19686743079775282,814457,400,309.9803500442066,147.33673204030856,872331,872331,0,OW_transient_proxy
