pair_id,scenario_name,scenario_type,total_gross_pnl,total_net_pnl,total_signed_impact_cost_normalized,total_quadratic_impact_cost_normalized,mean_daily_net_pnl,std_daily_net_pnl,daily_sharpe,annualized_sharpe,total_signed_volume_turnover,total_notional_turnover,average_daily_turnover_shares,average_daily_turnover_notional,total_normalized_turnover,max_participation_rate,mean_participation_rate,max_drawdown,max_daily_drawdown,max_abs_position,max_abs_impact,number_of_trades,number_of_stock_days,mean_abs_trade,median_abs_trade,rows,rows_with_scaling,rows_skipped_due_to_missing_scaling,strategy_model
4,signal_delay_1m_OW_transient_proxy,signal_delay_stress,36339127.0173056,35592110.601945974,0.0,747016.4153596202,1617823.2091793627,1178277.6815477135,1.3730406970403524,21.79634534603731,451248264.49792856,68144023535.68905,20511284.749905843,3097455615.258592,227.17842760909193,0.01,0.00023081585466272177,-1336713.6231343783,0.0,876659.6528587365,0.10188873505249706,875626,440,458.4733459568628,205.41239738893137,984241,984241,0,OW_transient_proxy
